amount,transaction_hour,failed_attempts,account_age_days,velocity_1h,location_change,new_device,device_trust,merchant_risk,channel,is_fraud
813.11,13,1,789,2,0,0,0.7283,0.2194,Wallet,0
1349.76,9,1,1012,2,0,0,0.9705,0.1935,NetBanking,0
3441.55,0,0,2567,2,0,0,0.7166,0.2019,UPI,0
4420.78,23,0,87,2,0,0,0.8096,0.0754,UPI,0
1019.84,7,2,3316,4,0,0,0.7589,0.2292,UPI,0
4542.65,14,1,3393,1,0,0,0.8587,0.2884,Ecommerce,0
1208.01,22,0,3387,1,0,0,0.6575,0.1072,Card,0
455.2,13,0,2922,0,0,0,0.6036,0.2878,UPI,0
587.5,16,0,1137,1,0,0,0.5398,0.2835,UPI,0
231.7,0,0,1418,3,0,1,0.7875,0.0933,Ecommerce,0
431.58,16,0,449,2,1,0,0.5164,0.2289,Ecommerce,0
753.01,20,1,3124,0,1,0,0.8299,0.2352,Wallet,0
2549.78,22,1,2698,2,0,0,0.8539,0.2144,Ecommerce,0
6679.57,2,0,543,2,0,1,0.774,0.1352,Ecommerce,0
256.91,5,0,3465,2,1,0,0.6549,0.0779,UPI,0
1656.51,1,1,153,1,0,0,0.5357,0.1059,UPI,0
367.76,22,0,2687,3,0,0,0.8673,0.4979,UPI,0
1805.21,6,0,479,3,0,0,0.4428,0.4294,UPI,0
955.62,12,0,2625,2,0,0,0.922,0.1947,Card,0
160.38,11,0,3092,1,0,1,0.7322,0.1641,NetBanking,0
2906.52,16,0,3326,3,0,0,0.6398,0.4368,NetBanking,0
581.0,21,0,567,1,0,1,0.5048,0.2163,NetBanking,0
626.03,7,1,581,3,0,0,0.9136,0.15,Card,0
356.65,18,0,244,1,0,1,0.8211,0.0399,Card,0
551.7,6,1,2878,4,0,0,0.7804,0.0939,Card,0
1718.63,4,1,655,1,0,1,0.7137,0.2599,Card,1
899.01,2,0,1371,5,0,1,0.7236,0.1903,Ecommerce,0
1548.58,8,1,1456,1,0,0,0.8036,0.209,Ecommerce,0
1603.62,13,2,1232,0,0,0,0.7243,0.2402,Ecommerce,0
4388.29,18,0,1741,3,0,0,0.7858,0.2545,Card,0
765.15,20,0,1225,3,0,0,0.8443,0.0581,UPI,0
232.6,12,0,831,1,0,1,0.4104,0.4233,UPI,0
3362.98,9,0,1361,2,0,0,0.237,0.2451,Card,0
774.28,4,1,2821,3,0,0,0.7777,0.1523,Card,0
3534.48,21,0,419,6,0,0,0.6233,0.3788,Card,0
1640.15,9,0,3359,0,0,0,0.6725,0.2255,UPI,0
955.57,18,2,1438,1,0,0,0.9904,0.5564,Ecommerce,0
1581.64,15,0,1022,0,0,0,0.9514,0.1455,Card,0
8506.31,22,1,1560,3,0,0,0.4158,0.0761,Ecommerce,0
9709.2,23,2,3259,1,1,0,0.904,0.2409,Card,0
1179.51,16,0,2833,1,0,0,0.792,0.3266,Ecommerce,0
1297.51,15,0,2863,2,0,0,0.6273,0.1343,Card,0
3394.98,3,1,776,0,0,0,0.7412,0.2705,Card,0
451.27,0,1,3101,3,0,0,0.7809,0.2855,Ecommerce,0
1555.77,13,1,2473,0,0,0,0.6377,0.194,UPI,0
1067.25,16,0,215,2,1,0,0.5722,0.1958,UPI,0
1524.78,17,0,1498,4,0,0,0.8376,0.1292,Card,0
457.13,6,0,2920,0,0,0,0.6136,0.1583,NetBanking,0
206.64,12,0,1866,1,0,1,0.7119,0.2538,NetBanking,0
124.38,20,1,2053,5,0,0,0.9001,0.1534,Card,0
339.25,2,1,1315,1,0,0,0.3902,0.1984,UPI,0
677.49,9,0,140,2,0,0,0.4891,0.2998,Wallet,0
806.05,22,1,3100,1,1,0,0.9418,0.0837,Card,0
8384.1,4,2,2639,1,0,0,0.9434,0.3875,UPI,0
3502.71,7,1,955,2,0,0,0.8724,0.1806,UPI,0
399.34,11,0,851,0,0,0,0.6948,0.3853,NetBanking,0
1579.86,16,0,1816,2,0,0,0.7197,0.0412,UPI,0
715.2,6,1,2791,1,1,0,0.6743,0.1096,Card,0
813.56,19,0,310,2,0,0,0.8039,0.1964,UPI,0
1332.21,5,1,2193,3,0,0,0.722,0.265,NetBanking,0
2100.92,8,1,2965,2,1,0,0.7656,0.3221,UPI,0
767.99,13,0,1726,0,0,0,0.935,0.4637,Card,0
3351.1,0,0,191,2,0,0,0.8469,0.5351,UPI,0
330.62,18,0,88,2,0,0,0.9711,0.349,Ecommerce,0
1103.96,16,0,573,1,0,0,0.6614,0.4174,Ecommerce,0
16773.53,20,1,3114,2,0,0,0.8531,0.2568,Ecommerce,0
1386.08,6,0,1606,3,0,0,0.7905,0.0919,Card,0
4938.79,9,0,522,0,1,0,0.6871,0.5896,UPI,0
1207.25,21,0,3167,2,0,0,0.6764,0.0741,UPI,0
2017.91,1,0,2905,5,0,0,0.6867,0.0572,Ecommerce,0
1033.16,11,0,520,5,0,0,0.7325,0.19,Wallet,0
916.97,11,0,2410,1,0,0,0.7377,0.054,Card,0
483.74,10,2,1162,0,0,0,0.811,0.2813,NetBanking,0
1722.99,10,0,250,1,0,0,0.9186,0.1611,UPI,0
448.49,17,0,223,1,0,0,0.7914,0.475,Card,0
2205.84,4,0,1900,3,1,0,0.5175,0.1933,UPI,0
3427.38,21,0,2953,2,1,0,0.7939,0.1982,UPI,0
1611.4,21,0,3366,3,0,0,0.5553,0.1167,NetBanking,0
811.95,4,1,2471,4,1,0,0.5766,0.1483,UPI,0
1766.34,23,0,3230,2,0,0,0.8516,0.3223,Card,0
793.06,6,0,830,1,0,1,0.3756,0.0421,UPI,0
2928.73,1,1,518,2,0,0,0.6087,0.4605,UPI,0
160.3,9,1,393,4,0,0,0.6576,0.4686,UPI,1
770.94,19,0,611,1,0,0,0.866,0.1091,UPI,0
135.59,20,1,2640,2,0,0,0.8764,0.04,Ecommerce,0
228.19,15,1,543,5,1,0,0.9541,0.0474,UPI,0
4591.93,19,0,1517,2,0,0,0.7856,0.3257,Wallet,0
2807.2,6,0,2648,3,0,0,0.8756,0.0311,Ecommerce,0
515.2,21,2,3244,2,0,0,0.644,0.242,NetBanking,0
226.42,15,0,568,1,0,1,0.5409,0.6481,UPI,0
48.78,3,0,658,2,0,0,0.7632,0.3111,UPI,0
619.76,3,0,232,1,0,0,0.7227,0.1515,UPI,0
13924.93,6,0,398,2,0,0,0.8365,0.4106,NetBanking,0
1731.3,1,0,1370,2,0,0,0.8932,0.5119,UPI,0
609.38,6,1,1105,2,0,0,0.7796,0.4198,Ecommerce,0
1787.07,23,0,3384,3,0,0,0.7354,0.5139,Wallet,0
212.94,5,1,1559,0,0,0,0.5223,0.5587,Card,0
802.56,15,1,1083,1,0,0,0.8797,0.193,Card,0
1217.37,23,0,1646,5,0,0,0.5782,0.0985,UPI,0
1001.84,6,0,2536,1,0,0,0.6965,0.039,NetBanking,0
2515.8,16,0,1186,1,0,0,0.7984,0.3278,Ecommerce,0
1574.79,10,0,509,5,0,0,0.9737,0.1095,NetBanking,0
2212.2,6,0,1476,0,0,0,0.8987,0.2926,Card,0
532.3,22,0,2176,2,0,0,0.7598,0.366,UPI,0
2814.97,15,0,1111,3,0,0,0.6812,0.1586,Wallet,0
6065.57,10,0,2037,5,0,1,0.8277,0.348,NetBanking,0
395.97,19,0,1140,2,0,0,0.7242,0.1562,NetBanking,0
431.78,21,1,3165,1,0,0,0.8633,0.1068,UPI,0
4458.53,18,0,3107,4,0,1,0.8599,0.2797,Card,0
897.03,20,0,2509,1,0,0,0.5975,0.7397,UPI,0
4788.69,7,0,2932,3,0,0,0.9501,0.4291,UPI,0
689.07,8,0,428,0,0,0,0.7986,0.6636,UPI,0
5053.31,5,1,2288,2,1,0,0.5654,0.1478,UPI,0
1258.98,16,0,1420,1,0,0,0.9127,0.4409,Ecommerce,0
1438.19,19,0,2722,3,0,0,0.8711,0.3429,UPI,0
5670.05,15,0,8,3,0,0,0.6216,0.237,NetBanking,0
750.05,14,1,662,3,1,0,0.7824,0.3301,Wallet,0
408.23,18,0,848,2,0,0,0.5158,0.6784,Card,0
684.72,4,1,1953,5,1,1,0.9008,0.5374,NetBanking,0
1763.31,8,1,3399,2,0,0,0.7092,0.2517,UPI,0
211.87,16,0,3137,3,1,0,0.9459,0.4337,UPI,0
2141.68,1,0,1598,1,0,1,0.5768,0.0673,NetBanking,0
622.84,21,0,10,1,0,0,0.7376,0.2159,UPI,0
3659.94,4,0,3037,2,0,0,0.5443,0.4334,Ecommerce,0
88.77,18,0,2006,3,0,0,0.8502,0.1937,Card,0
480.15,14,0,89,2,0,0,0.478,0.1889,UPI,0
186.65,20,0,2260,0,0,0,0.7567,0.3488,Card,0
460.57,18,0,3081,2,0,0,0.9553,0.2318,Ecommerce,0
1422.33,12,0,3048,5,0,0,0.9495,0.3482,Card,0
908.52,18,0,3113,2,0,0,0.8977,0.0898,Card,0
840.46,8,1,3414,2,0,1,0.695,0.1207,UPI,0
927.84,14,1,2289,2,0,0,0.5961,0.2294,Card,0
1357.71,21,0,2146,1,0,0,0.878,0.1678,Card,0
380.33,2,1,413,5,0,0,0.9347,0.4405,NetBanking,0
2303.52,8,0,2215,2,0,0,0.5769,0.2864,Ecommerce,0
2199.09,0,0,3066,1,0,0,0.6447,0.3264,UPI,0
1643.02,12,1,2846,3,1,0,0.8612,0.3779,UPI,0
1967.19,18,0,3150,0,1,0,0.7246,0.2472,UPI,0
1497.03,0,0,601,3,0,0,0.7139,0.1446,UPI,0
9291.24,13,0,709,0,0,0,0.4701,0.1129,UPI,0
1000.8,9,1,3004,1,0,0,0.5173,0.1936,Wallet,0
794.38,18,0,3290,3,0,0,0.8457,0.4879,Card,0
497.1,5,0,1844,3,1,0,0.6086,0.1771,UPI,0
370.97,3,0,3084,6,0,1,0.8431,0.316,NetBanking,0
296.87,2,1,2389,0,0,0,0.546,0.0441,UPI,0
431.28,9,1,722,4,0,0,0.658,0.0887,Card,0
1018.19,11,0,1776,3,0,0,0.5306,0.1334,Card,0
1557.77,22,0,1382,4,0,0,0.8821,0.1026,NetBanking,0
1157.13,11,0,2766,3,0,0,0.6603,0.5256,UPI,0
490.87,4,0,1183,4,0,0,0.7218,0.3702,Ecommerce,0
2821.98,16,0,620,4,0,0,0.9539,0.4142,UPI,0
2383.64,1,2,1747,1,1,0,0.9319,0.1162,Ecommerce,0
927.39,8,0,1734,7,0,0,0.7147,0.3355,UPI,0
552.49,15,1,3112,1,0,0,0.7547,0.1815,NetBanking,0
1950.52,6,0,35,1,0,0,0.6813,0.0906,NetBanking,0
1335.92,14,1,3061,0,0,0,0.4362,0.1986,UPI,0
239.72,10,0,744,5,0,0,0.4783,0.1978,NetBanking,0
1021.08,22,0,620,1,0,0,0.7489,0.2329,UPI,0
1443.95,6,0,1467,5,0,0,0.7695,0.3684,Card,0
426.38,21,0,1932,1,0,0,0.7731,0.1653,Ecommerce,0
1338.54,15,1,3254,0,0,0,0.593,0.0708,Card,0
238.04,17,0,1872,5,0,0,0.5667,0.3003,NetBanking,0
4460.41,4,1,514,2,1,1,0.7533,0.1883,Ecommerce,1
4065.73,0,0,1580,2,1,0,0.6886,0.1879,Card,0
841.22,17,4,3222,0,1,0,0.7263,0.4153,Card,0
1606.2,11,0,2503,2,0,0,0.6401,0.3088,UPI,0
87.32,7,2,767,3,1,0,0.7124,0.488,NetBanking,0
325.65,21,0,2263,1,0,0,0.7709,0.3593,Wallet,0
805.56,7,0,2569,1,0,0,0.9108,0.1292,UPI,0
355.76,10,1,967,4,1,0,0.7512,0.5484,UPI,1
2321.84,17,0,1851,2,0,0,0.8071,0.1627,UPI,0
8929.91,23,0,1223,4,0,1,0.6448,0.2605,UPI,1
318.8,21,0,639,3,0,0,0.9533,0.2894,Wallet,0
455.17,15,1,3110,1,0,0,0.5738,0.1517,Card,0
1404.2,2,0,1126,0,0,0,0.647,0.0482,UPI,0
5953.13,2,0,1144,5,0,0,0.9126,0.0501,UPI,0
303.84,16,1,361,5,0,0,0.8546,0.5244,UPI,0
1424.37,12,0,1558,4,0,0,0.8697,0.0797,Card,0
7423.19,3,0,2255,0,0,0,0.8746,0.2367,Card,0
193.57,16,1,3405,5,0,0,0.789,0.2483,UPI,0
285.68,22,1,2716,1,0,0,0.9465,0.1702,Card,0
702.9,1,1,3001,3,0,0,0.7534,0.4135,NetBanking,0
634.85,19,0,3455,2,0,0,0.789,0.2939,UPI,0
2574.04,8,2,2448,0,0,0,0.7454,0.0909,Card,0
1413.38,9,1,3001,3,0,0,0.494,0.3348,NetBanking,0
170.08,17,0,1068,2,0,0,0.6452,0.3812,NetBanking,0
1884.05,5,0,2504,1,0,0,0.9765,0.2103,NetBanking,0
598.0,3,0,2203,2,0,0,0.7697,0.3934,Wallet,0
4180.43,23,0,1583,1,1,0,0.538,0.2568,Card,0
567.38,8,0,2249,0,0,1,0.8802,0.2139,UPI,0
562.03,4,1,2525,3,0,0,0.7381,0.3086,UPI,0
1935.63,16,1,1444,3,0,0,0.8066,0.1137,UPI,0
2443.22,5,0,2949,3,0,0,0.5025,0.0228,UPI,0
1755.49,18,0,133,2,0,0,0.8981,0.566,Card,0
186.82,1,0,1139,1,0,0,0.6916,0.0302,UPI,0
1929.35,12,0,1287,1,0,0,0.648,0.0739,UPI,0
370.18,9,0,2907,0,0,0,0.8423,0.2764,UPI,0
1403.94,22,0,1781,2,0,0,0.6276,0.2097,Ecommerce,0
245.94,12,0,3265,1,0,1,0.7114,0.353,Card,0
1752.22,22,0,3325,0,1,1,0.8042,0.3307,UPI,0
470.16,5,0,1608,0,0,1,0.8239,0.2104,UPI,0
285.21,11,0,2548,3,0,0,0.2604,0.4215,Card,0
2320.44,19,0,867,0,0,0,0.8141,0.4251,Card,0
1413.36,3,0,383,1,0,0,0.8417,0.4839,Card,0
575.55,22,0,1722,2,0,0,0.6404,0.1966,Ecommerce,0
5032.83,18,0,1059,4,0,0,0.495,0.1817,UPI,0
690.43,16,1,2559,2,0,0,0.5813,0.2863,Card,0
1134.23,5,0,1829,2,0,0,0.5945,0.1233,NetBanking,0
1454.42,19,0,480,3,0,0,0.7811,0.3791,Ecommerce,0
572.12,20,0,1582,3,0,0,0.4749,0.3264,UPI,0
1798.47,7,0,1410,3,0,0,0.6734,0.4093,Card,0
626.33,14,0,24,3,0,0,0.9029,0.4983,UPI,0
711.79,1,0,1910,5,0,0,0.8387,0.5463,UPI,0
4586.05,9,1,3273,3,0,0,0.8003,0.4561,Card,0
367.74,3,0,3139,1,0,0,0.8293,0.2759,Wallet,0
87.06,13,1,3164,1,0,0,0.6828,0.6595,UPI,0
5952.01,13,0,3129,0,1,0,0.8629,0.3625,Card,0
15943.31,12,0,3233,0,0,0,0.6773,0.1952,NetBanking,0
716.56,16,0,347,3,0,0,0.9027,0.1335,Wallet,0
143.5,22,1,1503,1,0,0,0.8309,0.1699,UPI,0
791.55,4,0,1910,4,0,0,0.8992,0.4474,UPI,0
811.97,5,0,2917,6,0,0,0.2518,0.1118,Wallet,0
898.37,5,0,1310,2,0,0,0.7012,0.2429,NetBanking,0
340.68,22,0,2481,3,1,0,0.801,0.0973,Card,0
2015.33,2,0,2735,1,0,1,0.3463,0.1642,Card,0
1902.14,0,0,1794,2,0,0,0.6369,0.2175,Ecommerce,0
228.35,3,0,849,2,0,0,0.7262,0.1674,Card,0
2285.08,18,2,276,1,0,0,0.6086,0.1531,UPI,0
9464.65,13,0,1560,0,0,0,0.4779,0.1763,Card,0
1313.64,22,2,593,2,0,0,0.7254,0.3959,Ecommerce,0
769.55,4,0,2256,1,0,0,0.7639,0.2061,UPI,0
944.73,9,0,839,2,1,0,0.9775,0.288,UPI,0
2092.3,13,3,3069,2,0,1,0.8621,0.3614,Ecommerce,0
178.18,1,1,3136,4,0,0,0.42,0.1267,Ecommerce,1
1303.24,22,0,2928,3,0,0,0.8087,0.2221,Card,0
727.79,19,0,2331,2,1,0,0.7883,0.0656,UPI,0
7632.85,3,1,411,3,1,0,0.7784,0.0798,Card,0
913.35,20,0,3440,5,0,0,0.6784,0.1029,Ecommerce,0
6318.78,10,0,237,1,0,0,0.522,0.3136,Card,0
344.15,8,0,1985,3,0,0,0.5199,0.0529,UPI,0
2031.69,22,0,2816,0,0,0,0.7075,0.3587,Ecommerce,0
1533.6,12,1,302,2,0,0,0.6072,0.0745,Card,0
440.32,5,0,1742,0,0,0,0.9426,0.7334,UPI,0
1321.16,19,0,1675,6,0,0,0.7665,0.2116,UPI,0
3917.25,17,1,695,2,1,0,0.852,0.2444,UPI,0
780.57,4,0,397,3,0,0,0.5789,0.1399,Ecommerce,0
185.57,16,0,3185,2,0,0,0.6853,0.379,UPI,0
1076.6,15,1,3155,3,0,1,0.4197,0.3325,NetBanking,0
425.16,6,0,334,2,0,0,0.5601,0.2035,UPI,0
765.51,10,0,979,1,1,0,0.7018,0.2332,Card,0
1006.6,20,2,1377,1,0,0,0.3448,0.0811,UPI,0
182.92,4,0,696,4,0,0,0.8403,0.4074,Ecommerce,0
201.05,17,0,239,3,0,0,0.7718,0.15,UPI,0
1819.23,19,0,1794,1,0,1,0.6141,0.1402,Ecommerce,0
633.43,22,0,1550,1,0,0,0.6805,0.2625,Ecommerce,0
74.22,7,0,2826,4,0,0,0.9095,0.4393,Card,0
2500.1,6,0,1042,1,0,0,0.6979,0.3087,Card,0
1459.7,22,0,1789,3,0,0,0.6905,0.3143,UPI,0
518.24,11,0,1103,1,0,0,0.6836,0.297,Wallet,0
275.15,13,0,140,3,0,0,0.7581,0.4568,UPI,0
2637.53,12,1,2548,5,0,0,0.602,0.1023,Wallet,0
1582.59,12,3,2602,0,0,0,0.9033,0.2808,Wallet,0
13382.89,14,0,2326,1,1,0,0.9839,0.0763,Card,0
1704.79,10,0,126,2,0,0,0.6158,0.5662,NetBanking,0
1647.62,9,0,2439,2,0,0,0.9293,0.4275,Wallet,0
920.32,9,0,2118,2,0,1,0.8277,0.2878,UPI,0
2585.35,15,0,1547,1,0,0,0.818,0.34,Card,0
2114.0,19,0,2161,4,0,1,0.7623,0.1352,Ecommerce,0
4081.87,13,1,394,1,1,0,0.6924,0.5216,Ecommerce,0
634.36,16,2,735,4,0,0,0.7231,0.4151,UPI,0
694.24,9,0,457,6,0,0,0.4533,0.1353,Card,0
663.11,18,0,1566,0,0,0,0.4011,0.1541,UPI,0
2515.79,9,1,3134,1,0,0,0.8244,0.1052,Card,0
5288.52,10,0,28,2,0,0,0.1505,0.1188,Card,0
677.37,1,0,1565,6,0,1,0.7347,0.3624,NetBanking,0
702.04,6,0,997,1,1,1,0.8145,0.1696,UPI,0
1525.05,17,2,3281,1,0,0,0.8488,0.2222,NetBanking,0
847.21,2,0,2170,1,0,0,0.6728,0.3639,Wallet,0
2979.93,5,0,782,2,0,0,0.7417,0.1916,UPI,0
103.09,18,0,999,5,0,0,0.6657,0.3156,UPI,0
460.34,20,0,2035,0,0,0,0.9238,0.188,UPI,0
482.25,9,0,173,2,0,0,0.4769,0.0794,Ecommerce,0
95.93,9,2,241,2,0,0,0.7789,0.5421,Card,0
398.69,12,0,2362,4,0,0,0.7391,0.4208,UPI,0
419.51,18,0,2809,1,0,0,0.8924,0.2023,UPI,0
887.88,11,2,2600,1,0,0,0.7452,0.3077,UPI,0
3528.45,4,0,606,0,1,0,0.6213,0.1776,NetBanking,1
847.84,10,0,3021,2,0,0,0.9649,0.1728,Ecommerce,0
371.54,6,0,792,0,0,0,0.8075,0.1041,UPI,0
1032.97,16,0,3065,1,0,0,0.8346,0.3071,Wallet,0
3299.85,3,0,1040,0,0,0,0.7797,0.2915,UPI,0
393.56,14,0,1740,3,0,0,0.2016,0.1526,NetBanking,0
421.53,3,0,3350,1,0,0,0.6757,0.3493,Ecommerce,0
1971.36,23,0,1429,4,0,0,0.7705,0.3322,Card,0
869.04,15,1,2339,3,0,0,0.5749,0.3027,NetBanking,0
2164.31,3,0,2053,2,0,0,0.7488,0.2318,Card,0
1081.03,23,1,268,0,0,0,0.4026,0.2715,Wallet,0
2291.01,13,0,2775,2,0,0,0.8001,0.1161,NetBanking,0
369.88,14,0,1258,2,0,0,0.4792,0.2612,Wallet,0
1082.81,1,1,1667,0,0,0,0.8269,0.1535,Wallet,0
878.99,4,0,1070,1,0,1,0.6082,0.2445,Card,0
305.92,19,0,3483,2,0,0,0.6279,0.0927,NetBanking,0
212.37,11,1,1930,1,0,0,0.6723,0.1428,Ecommerce,0
2253.04,14,0,2233,1,0,0,0.6245,0.1822,NetBanking,0
758.62,23,0,1833,3,1,0,0.8312,0.1039,Ecommerce,0
374.88,10,0,1083,4,0,0,0.6836,0.4483,UPI,0
991.29,9,0,2054,4,0,0,0.7815,0.1888,UPI,0
3584.66,19,0,2779,1,0,0,0.9477,0.2163,Card,0
100.01,1,0,338,2,1,0,0.8383,0.3033,Ecommerce,0
227.81,10,0,533,3,0,0,0.3874,0.5073,UPI,0
416.12,20,1,581,1,0,1,0.7818,0.0837,UPI,0
5085.95,5,0,3275,1,0,0,0.5214,0.0239,Ecommerce,0
1475.45,7,2,2021,4,0,0,0.5737,0.1201,UPI,0
2454.51,11,1,1195,2,0,0,0.6937,0.27,UPI,0
331.24,1,1,701,3,1,1,0.9462,0.6503,UPI,0
338.49,1,0,2399,3,1,0,0.8904,0.1605,Ecommerce,0
1754.97,6,1,1840,2,0,1,0.7944,0.1149,Ecommerce,0
1165.83,21,1,2191,2,0,0,0.5877,0.159,NetBanking,0
1951.15,5,0,2505,3,0,0,0.453,0.2678,Wallet,0
900.5,17,1,341,2,0,0,0.8627,0.1159,NetBanking,0
1468.58,10,2,2380,2,0,0,0.8977,0.0337,Card,0
1294.69,18,0,2527,3,0,1,0.6374,0.3259,Card,0
2481.59,7,0,974,2,1,0,0.8188,0.0981,Card,0
2558.97,20,0,1096,3,0,1,0.5698,0.1038,UPI,0
200.16,8,0,2074,2,0,0,0.4094,0.2032,UPI,0
103.58,18,0,1338,2,0,0,0.5347,0.494,Ecommerce,0
3139.54,19,1,3258,3,0,0,0.4916,0.2056,Ecommerce,0
3816.59,10,0,344,4,0,0,0.7375,0.3471,UPI,0
375.53,16,0,597,4,0,0,0.9705,0.1471,Card,0
155.58,2,0,2836,2,0,0,0.8239,0.1179,NetBanking,0
1216.81,11,0,2385,0,0,0,0.8802,0.4475,UPI,0
2914.29,8,0,3011,3,0,0,0.7009,0.2267,UPI,0
7240.71,22,0,90,3,0,0,0.9698,0.161,UPI,0
1885.81,22,0,475,2,0,0,0.6698,0.4247,UPI,0
742.26,18,1,2930,1,1,0,0.5699,0.1664,UPI,0
429.32,22,0,2845,4,0,0,0.7652,0.3777,Ecommerce,0
1109.9,23,2,2891,4,0,0,0.6578,0.2162,UPI,0
800.93,18,1,3143,2,0,1,0.5446,0.4427,UPI,0
377.73,14,0,812,1,0,0,0.4053,0.3993,NetBanking,0
9425.68,4,0,346,1,1,0,0.7492,0.3707,UPI,0
7146.85,19,1,1042,3,1,0,0.6235,0.1219,Ecommerce,1
3615.01,4,2,3491,5,0,0,0.8107,0.1263,Card,0
417.01,4,0,1812,1,0,0,0.9187,0.1644,UPI,0
2691.27,21,0,22,0,0,0,0.8842,0.6664,UPI,0
2146.53,2,0,2604,3,0,0,0.707,0.1432,UPI,0
1745.28,3,0,2949,2,0,0,0.4072,0.5022,Ecommerce,0
4073.05,12,1,434,1,0,0,0.2731,0.1517,UPI,0
2136.96,14,0,1957,3,0,0,0.7235,0.3216,Wallet,0
2385.14,1,2,2608,4,0,0,0.8178,0.2025,UPI,0
2140.41,9,0,3350,2,0,0,0.6966,0.2033,UPI,0
1568.43,5,1,2127,3,0,0,0.9842,0.1199,Card,0
168.55,7,0,1187,3,0,0,0.613,0.3296,UPI,0
1197.27,4,0,3185,2,1,0,0.6806,0.0463,Card,0
611.55,16,0,1267,3,0,0,0.9281,0.2781,UPI,0
286.05,11,0,2219,2,0,0,0.6312,0.3676,UPI,0
6411.88,23,0,2942,1,1,1,0.7042,0.1332,NetBanking,0
6737.51,0,0,1859,2,0,0,0.7586,0.1978,UPI,0
4569.6,18,0,2489,1,0,1,0.2552,0.3358,UPI,0
1433.64,21,0,2947,3,0,1,0.8523,0.1264,Card,0
4528.55,11,0,2104,2,0,1,0.6138,0.1733,Card,0
1110.6,16,0,1474,2,0,0,0.6389,0.211,Card,0
1356.87,10,0,2257,0,0,0,0.5778,0.2217,UPI,0
347.88,14,1,1407,2,0,0,0.6417,0.4086,UPI,0
1663.77,21,0,2391,5,0,0,0.4333,0.5174,Card,0
1168.42,12,0,291,2,1,0,0.6243,0.0741,Card,1
279.28,13,0,174,3,0,1,0.7588,0.1823,UPI,0
1039.24,23,0,1665,4,0,0,0.5863,0.3245,NetBanking,0
1008.57,11,0,418,4,0,0,0.7904,0.1233,Card,0
7240.45,4,1,2559,0,0,0,0.437,0.4454,Card,0
2804.34,16,0,640,1,0,0,0.699,0.2991,NetBanking,0
1109.89,16,0,1751,3,0,0,0.5397,0.0595,UPI,0
1424.0,5,2,624,2,0,0,0.7131,0.5591,Card,0
1148.74,17,1,3227,1,0,0,0.6076,0.142,UPI,0
886.2,1,1,2951,0,0,0,0.7095,0.2077,NetBanking,0
351.94,7,1,12,2,0,0,0.7535,0.2132,Card,0
935.79,20,0,1385,4,0,0,0.5472,0.025,UPI,0
501.0,14,0,3297,3,0,0,0.8319,0.4227,Card,0
295.06,14,0,1716,1,0,0,0.7293,0.4026,NetBanking,0
1875.79,14,1,2955,1,0,0,0.8417,0.3817,UPI,0
1653.79,3,0,319,0,0,0,0.4537,0.0343,UPI,0
168.0,23,0,1506,0,0,0,0.443,0.155,UPI,0
964.09,7,0,3047,2,0,0,0.902,0.5273,NetBanking,0
3119.68,18,0,687,3,0,1,0.7351,0.2056,Card,0
3334.86,23,0,42,3,0,0,0.7886,0.1012,UPI,0
3219.97,5,0,2572,3,0,0,0.9684,0.1924,UPI,0
1142.37,15,0,297,2,1,0,0.4553,0.319,Card,0
451.56,1,0,1057,2,0,0,0.7619,0.3908,UPI,0
351.47,15,0,2843,0,0,0,0.8337,0.0101,Card,0
1574.72,10,0,3122,2,0,1,0.4608,0.3491,Card,0
1633.11,1,2,463,5,0,0,0.4208,0.0662,UPI,1
4237.37,16,0,1742,3,1,0,0.5395,0.0905,Ecommerce,0
3480.66,23,0,2778,1,0,1,0.4834,0.3567,Card,0
954.47,1,1,1374,1,0,0,0.6851,0.1311,Ecommerce,0
296.96,21,0,1231,1,0,0,0.6906,0.6072,UPI,0
784.41,20,0,1904,2,0,0,0.4816,0.165,UPI,0
1377.59,13,0,2717,4,1,0,0.7275,0.1188,Ecommerce,0
886.97,21,0,147,0,0,0,0.2914,0.1028,Card,0
597.77,7,0,182,2,0,0,0.7528,0.1894,Card,0
1430.14,17,0,379,3,0,0,0.8604,0.6902,UPI,0
646.03,16,0,1199,4,0,1,0.8779,0.2403,Card,0
567.1,13,0,978,0,0,0,0.7961,0.3414,Card,0
1520.85,20,2,1688,5,0,0,0.6036,0.4428,Ecommerce,0
719.03,21,0,1057,1,0,0,0.3168,0.178,NetBanking,0
1417.02,18,0,2192,1,0,0,0.9572,0.3169,UPI,0
1460.98,14,0,1130,2,1,0,0.533,0.1024,Card,0
331.49,23,1,2927,7,0,0,0.8722,0.3424,Wallet,0
661.62,13,0,1088,5,0,1,0.8609,0.1125,NetBanking,0
4962.5,15,1,860,5,0,0,0.9184,0.3916,NetBanking,0
323.7,4,0,3011,1,0,0,0.471,0.5495,NetBanking,0
118.81,7,1,2308,3,0,0,0.8418,0.4042,UPI,0
155.25,21,0,174,3,0,0,0.7969,0.2082,UPI,0
1130.67,11,1,537,2,0,0,0.5431,0.3074,Ecommerce,0
1132.82,12,0,176,1,0,1,0.5401,0.2437,Card,0
969.24,19,0,2784,1,0,0,0.7782,0.2511,Card,0
3924.13,7,0,2199,0,0,0,0.5166,0.2061,Card,0
